pub_id,topic,disseminationdata,sent_time,sub_id,received_time,Num_topics_subscribed,latency,receivedFromBroker
pub,weather,sunny,21-53-56-763,sub,21-53-56-766,7,3.0,False
pub,humidity,82.60566348293766,21-53-56-764,sub,21-53-56-775,7,11.0,False
pub,temperature,80,21-53-56-764,sub,21-53-56-776,7,12.0,False
pub,light,1100,21-53-56-765,sub,21-53-56-776,7,11.0,False
pub,airquality,smog,21-53-56-766,sub,21-53-56-777,7,11.0,False
pub,location,America,21-53-56-767,sub,21-53-56-778,7,11.0,False
pub,weather,rainy,21-53-57-772,sub,21-53-57-773,7,1.0,False
pub,humidity,51.984156847000506,21-53-57-772,sub,21-53-57-774,7,2.0,False
pub,temperature,-16,21-53-57-772,sub,21-53-57-775,7,3.0,False
pub,light,450,21-53-57-773,sub,21-53-57-776,7,3.0,False
pub,airquality,smog,21-53-57-773,sub,21-53-57-777,7,4.0,False
pub,location,Europe,21-53-57-773,sub,21-53-57-778,7,5.0,False
pub,weather,sunny,21-53-58-774,sub,21-53-58-775,7,1.0,False
pub,humidity,79.77560298819108,21-53-58-774,sub,21-53-58-776,7,2.0,False
pub,temperature,-49,21-53-58-775,sub,21-53-58-777,7,2.0,False
pub,light,1100,21-53-58-775,sub,21-53-58-777,7,2.0,False
pub,airquality,poor,21-53-58-775,sub,21-53-58-778,7,3.0,False
pub,location,Africa,21-53-58-775,sub,21-53-58-779,7,4.0,False
pub,weather,sunny,21-53-59-777,sub,21-53-59-778,7,1.0,False
pub,humidity,29.451584272580906,21-53-59-777,sub,21-53-59-779,7,2.0,False
pub,temperature,69,21-53-59-777,sub,21-53-59-780,7,3.0,False
pub,light,1600,21-53-59-777,sub,21-53-59-780,7,3.0,False
pub,airquality,poor,21-53-59-778,sub,21-53-59-781,7,3.0,False
pub,location,Asia,21-53-59-778,sub,21-53-59-782,7,4.0,False
pub,weather,foggy,21-54-00-778,sub,21-54-00-780,7,2.0,False
pub,humidity,48.79617165433903,21-54-00-779,sub,21-54-00-781,7,2.0,False
pub,temperature,-61,21-54-00-779,sub,21-54-00-781,7,2.0,False
pub,light,450,21-54-00-779,sub,21-54-00-783,7,4.0,False
pub,airquality,poor,21-54-00-779,sub,21-54-00-784,7,5.0,False
pub,location,Europe,21-54-00-779,sub,21-54-00-785,7,6.0,False
pub,weather,cloudy,21-54-01-781,sub,21-54-01-782,7,1.0,False
pub,humidity,85.13023468703226,21-54-01-781,sub,21-54-01-783,7,2.0,False
pub,temperature,71,21-54-01-781,sub,21-54-01-784,7,3.0,False
pub,light,800,21-54-01-781,sub,21-54-01-784,7,3.0,False
pub,airquality,good,21-54-01-782,sub,21-54-01-785,7,3.0,False
pub,location,Asia,21-54-01-782,sub,21-54-01-786,7,4.0,False
pub,weather,icy,21-54-02-783,sub,21-54-02-784,7,1.0,False
pub,humidity,88.93059962514499,21-54-02-783,sub,21-54-02-785,7,2.0,False
pub,temperature,50,21-54-02-784,sub,21-54-02-785,7,1.0,False
pub,light,450,21-54-02-784,sub,21-54-02-786,7,2.0,False
pub,airquality,good,21-54-02-784,sub,21-54-02-787,7,3.0,False
pub,location,Africa,21-54-02-784,sub,21-54-02-787,7,3.0,False
pub,weather,icy,21-54-03-786,sub,21-54-03-787,7,1.0,False
pub,humidity,89.69864245915686,21-54-03-786,sub,21-54-03-788,7,2.0,False
pub,temperature,-65,21-54-03-786,sub,21-54-03-788,7,2.0,False
pub,light,1100,21-54-03-786,sub,21-54-03-788,7,2.0,False
pub,airquality,good,21-54-03-786,sub,21-54-03-789,7,3.0,False
pub,location,America,21-54-03-786,sub,21-54-03-789,7,3.0,False
pub,weather,sunny,21-54-04-788,sub,21-54-04-789,7,1.0,False
pub,humidity,56.97130211674064,21-54-04-788,sub,21-54-04-790,7,2.0,False
pub,temperature,-93,21-54-04-788,sub,21-54-04-790,7,2.0,False
pub,light,800,21-54-04-788,sub,21-54-04-791,7,3.0,False
pub,airquality,poor,21-54-04-789,sub,21-54-04-791,7,2.0,False
pub,location,Africa,21-54-04-789,sub,21-54-04-791,7,2.0,False
pub,weather,cloudy,21-54-05-790,sub,21-54-05-791,7,1.0,False
pub,humidity,91.8321454572843,21-54-05-790,sub,21-54-05-792,7,2.0,False
pub,temperature,86,21-54-05-790,sub,21-54-05-792,7,2.0,False
pub,light,450,21-54-05-790,sub,21-54-05-793,7,3.0,False
pub,airquality,poor,21-54-05-791,sub,21-54-05-793,7,2.0,False
pub,location,Asia,21-54-05-791,sub,21-54-05-794,7,3.0,False
pub,weather,sunny,21-54-06-792,sub,21-54-06-794,7,2.0,False
pub,humidity,32.58684024150117,21-54-06-793,sub,21-54-06-794,7,1.0,False
pub,temperature,1,21-54-06-793,sub,21-54-06-794,7,1.0,False
pub,light,450,21-54-06-793,sub,21-54-06-795,7,2.0,False
pub,airquality,poor,21-54-06-793,sub,21-54-06-795,7,2.0,False
pub,location,Asia,21-54-06-793,sub,21-54-06-796,7,3.0,False
pub,weather,sunny,21-54-07-794,sub,21-54-07-795,7,1.0,False
pub,humidity,55.61099892925892,21-54-07-794,sub,21-54-07-795,7,1.0,False
pub,temperature,-26,21-54-07-795,sub,21-54-07-796,7,1.0,False
pub,light,1100,21-54-07-795,sub,21-54-07-796,7,1.0,False
pub,airquality,smog,21-54-07-795,sub,21-54-07-797,7,2.0,False
pub,location,Europe,21-54-07-795,sub,21-54-07-797,7,2.0,False
pub,weather,rainy,21-54-08-797,sub,21-54-08-797,7,0.0,False
pub,humidity,98.90205757365733,21-54-08-797,sub,21-54-08-798,7,1.0,False
pub,temperature,29,21-54-08-797,sub,21-54-08-798,7,1.0,False
pub,light,1100,21-54-08-797,sub,21-54-08-799,7,2.0,False
pub,airquality,smog,21-54-08-798,sub,21-54-08-799,7,1.0,False
pub,location,America,21-54-08-798,sub,21-54-08-799,7,1.0,False
pub,weather,icy,21-54-09-800,sub,21-54-09-801,7,1.0,False
pub,humidity,79.09204985052924,21-54-09-800,sub,21-54-09-801,7,1.0,False
pub,temperature,2,21-54-09-801,sub,21-54-09-802,7,1.0,False
pub,light,1100,21-54-09-801,sub,21-54-09-802,7,1.0,False
pub,airquality,good,21-54-09-801,sub,21-54-09-803,7,2.0,False
pub,location,America,21-54-09-801,sub,21-54-09-803,7,2.0,False
pub,weather,rainy,21-54-10-802,sub,21-54-10-803,7,1.0,False
pub,humidity,22.30778281210356,21-54-10-803,sub,21-54-10-804,7,1.0,False
pub,temperature,-52,21-54-10-803,sub,21-54-10-804,7,1.0,False
pub,light,1600,21-54-10-803,sub,21-54-10-804,7,1.0,False
pub,airquality,poor,21-54-10-803,sub,21-54-10-805,7,2.0,False
pub,location,Asia,21-54-10-803,sub,21-54-10-805,7,2.0,False
pub,weather,icy,21-54-11-804,sub,21-54-11-805,7,1.0,False
pub,humidity,13.425035125520168,21-54-11-805,sub,21-54-11-806,7,1.0,False
pub,temperature,-56,21-54-11-805,sub,21-54-11-806,7,1.0,False
pub,light,1600,21-54-11-805,sub,21-54-11-806,7,1.0,False
pub,airquality,good,21-54-11-805,sub,21-54-11-806,7,1.0,False
pub,location,Australia,21-54-11-805,sub,21-54-11-807,7,2.0,False
pub,weather,cloudy,21-54-12-806,sub,21-54-12-807,7,1.0,False
pub,humidity,96.56179301070328,21-54-12-807,sub,21-54-12-808,7,1.0,False
pub,temperature,-56,21-54-12-807,sub,21-54-12-808,7,1.0,False
pub,light,1100,21-54-12-807,sub,21-54-12-809,7,2.0,False
pub,airquality,poor,21-54-12-807,sub,21-54-12-809,7,2.0,False
pub,location,Asia,21-54-12-807,sub,21-54-12-809,7,2.0,False
pub,weather,foggy,21-54-13-808,sub,21-54-13-809,7,1.0,False
pub,humidity,38.39670457780248,21-54-13-809,sub,21-54-13-810,7,1.0,False
pub,temperature,43,21-54-13-809,sub,21-54-13-810,7,1.0,False
pub,light,1100,21-54-13-809,sub,21-54-13-810,7,1.0,False
pub,airquality,good,21-54-13-809,sub,21-54-13-811,7,2.0,False
pub,location,Europe,21-54-13-809,sub,21-54-13-811,7,2.0,False
pub,weather,cloudy,21-54-14-812,sub,21-54-14-813,7,1.0,False
pub,humidity,68.1654131479851,21-54-14-812,sub,21-54-14-813,7,1.0,False
pub,temperature,2,21-54-14-812,sub,21-54-14-814,7,2.0,False
pub,light,1100,21-54-14-813,sub,21-54-14-814,7,1.0,False
pub,airquality,poor,21-54-14-813,sub,21-54-14-814,7,1.0,False
pub,location,Europe,21-54-14-813,sub,21-54-14-815,7,2.0,False
pub,weather,rainy,21-54-15-815,sub,21-54-15-816,7,1.0,False
pub,humidity,90.42421562553793,21-54-15-815,sub,21-54-15-816,7,1.0,False
pub,temperature,93,21-54-15-815,sub,21-54-15-817,7,2.0,False
pub,light,1600,21-54-15-816,sub,21-54-15-817,7,1.0,False
pub,airquality,good,21-54-15-816,sub,21-54-15-817,7,1.0,False
pub,location,Europe,21-54-15-816,sub,21-54-15-818,7,2.0,False
pub,weather,foggy,21-54-16-818,sub,21-54-16-819,7,1.0,False
pub,humidity,47.12369137891309,21-54-16-819,sub,21-54-16-820,7,1.0,False
pub,temperature,-8,21-54-16-819,sub,21-54-16-821,7,2.0,False
pub,light,450,21-54-16-819,sub,21-54-16-821,7,2.0,False
pub,airquality,good,21-54-16-820,sub,21-54-16-822,7,2.0,False
pub,location,America,21-54-16-820,sub,21-54-16-822,7,2.0,False
pub,weather,cloudy,21-54-17-822,sub,21-54-17-823,7,1.0,False
pub,humidity,78.80432985658571,21-54-17-822,sub,21-54-17-823,7,1.0,False
pub,temperature,-24,21-54-17-822,sub,21-54-17-824,7,2.0,False
pub,light,450,21-54-17-823,sub,21-54-17-825,7,2.0,False
pub,airquality,good,21-54-17-823,sub,21-54-17-826,7,3.0,False
pub,location,Europe,21-54-17-823,sub,21-54-17-828,7,5.0,False
pub,weather,icy,21-54-18-825,sub,21-54-18-827,7,2.0,False
pub,humidity,67.81027388197853,21-54-18-826,sub,21-54-18-827,7,1.0,False
pub,temperature,66,21-54-18-827,sub,21-54-18-828,7,1.0,False
pub,light,800,21-54-18-827,sub,21-54-18-829,7,2.0,False
pub,airquality,smog,21-54-18-827,sub,21-54-18-829,7,2.0,False
pub,location,Australia,21-54-18-827,sub,21-54-18-830,7,3.0,False
pub,airquality,poor,22-07-56-693,sub,22-07-56-694,4,1.0,False
pub,temperature,-37,22-07-56-693,sub,22-07-56-695,4,2.0,False
pub,airquality,poor,22-07-57-698,sub,22-07-57-698,4,0.0,False
pub,temperature,-6,22-07-57-698,sub,22-07-57-699,4,1.0,False
pub,airquality,smog,22-07-58-701,sub,22-07-58-702,4,1.0,False
pub,temperature,20,22-07-58-702,sub,22-07-58-703,4,1.0,False
pub,airquality,good,22-07-59-703,sub,22-07-59-704,4,1.0,False
pub,temperature,24,22-07-59-703,sub,22-07-59-705,4,2.0,False
pub,airquality,poor,22-08-00-706,sub,22-08-00-707,4,1.0,False
pub,temperature,58,22-08-00-706,sub,22-08-00-708,4,2.0,False
pub,airquality,poor,22-08-01-709,sub,22-08-01-710,4,1.0,False
pub,temperature,-36,22-08-01-709,sub,22-08-01-711,4,2.0,False
pub,airquality,poor,22-08-02-715,sub,22-08-02-716,4,1.0,False
pub,temperature,-93,22-08-02-715,sub,22-08-02-717,4,2.0,False
pub,airquality,smog,22-08-03-718,sub,22-08-03-719,4,1.0,False
pub,temperature,40,22-08-03-718,sub,22-08-03-720,4,2.0,False
pub,airquality,poor,22-08-04-723,sub,22-08-04-724,4,1.0,False
pub,temperature,48,22-08-04-723,sub,22-08-04-725,4,2.0,False
pub,airquality,good,22-08-05-726,sub,22-08-05-728,4,2.0,False
pub,temperature,-18,22-08-05-726,sub,22-08-05-729,4,3.0,False
pub,airquality,poor,22-08-06-730,sub,22-08-06-731,4,1.0,False
pub,temperature,-83,22-08-06-730,sub,22-08-06-732,4,2.0,False
pub,airquality,smog,22-08-07-735,sub,22-08-07-736,4,1.0,False
pub,temperature,57,22-08-07-735,sub,22-08-07-737,4,2.0,False
pub,airquality,poor,22-08-08-740,sub,22-08-08-741,4,1.0,False
pub,temperature,-52,22-08-08-741,sub,22-08-08-742,4,1.0,False
pub,airquality,smog,22-08-09-747,sub,22-08-09-748,4,1.0,False
pub,temperature,1,22-08-09-747,sub,22-08-09-749,4,2.0,False
pub,airquality,good,22-08-10-751,sub,22-08-10-751,4,0.0,False
pub,temperature,-87,22-08-10-751,sub,22-08-10-752,4,1.0,False
pub,airquality,poor,22-08-11-752,sub,22-08-11-753,4,1.0,False
pub,temperature,37,22-08-11-753,sub,22-08-11-754,4,1.0,False
pub,airquality,good,22-08-12-757,sub,22-08-12-758,4,1.0,False
pub,temperature,-43,22-08-12-758,sub,22-08-12-759,4,1.0,False
pub,airquality,smog,22-08-13-763,sub,22-08-13-764,4,1.0,False
pub,temperature,41,22-08-13-764,sub,22-08-13-765,4,1.0,False
pub,airquality,poor,22-08-14-767,sub,22-08-14-768,4,1.0,False
pub,temperature,93,22-08-14-767,sub,22-08-14-769,4,2.0,False
pub,airquality,poor,22-08-15-771,sub,22-08-15-772,4,1.0,False
pub,temperature,6,22-08-15-771,sub,22-08-15-773,4,2.0,False
pub,airquality,good,22-08-16-776,sub,22-08-16-777,4,1.0,False
pub,temperature,-32,22-08-16-776,sub,22-08-16-777,4,1.0,False
pub,airquality,good,22-08-17-781,sub,22-08-17-782,4,1.0,False
pub,temperature,-72,22-08-17-781,sub,22-08-17-783,4,2.0,False
pub,airquality,good,22-08-18-786,sub,22-08-18-787,4,1.0,False
pub,temperature,-9,22-08-18-786,sub,22-08-18-788,4,2.0,False
pub,airquality,smog,22-08-19-792,sub,22-08-19-793,4,1.0,False
pub,temperature,-78,22-08-19-792,sub,22-08-19-794,4,2.0,False
pub,airquality,poor,22-08-20-795,sub,22-08-20-797,4,2.0,False
pub,temperature,34,22-08-20-796,sub,22-08-20-798,4,2.0,False
pub,airquality,poor,22-08-21-799,sub,22-08-21-800,4,1.0,False
pub,temperature,42,22-08-21-800,sub,22-08-21-801,4,1.0,False
pub,airquality,poor,22-08-22-804,sub,22-08-22-804,4,0.0,False
pub,temperature,-54,22-08-22-804,sub,22-08-22-805,4,1.0,False
pub,airquality,good,22-08-23-806,sub,22-08-23-807,4,1.0,False
pub,temperature,37,22-08-23-806,sub,22-08-23-807,4,1.0,False
pub,airquality,good,22-08-24-809,sub,22-08-24-810,4,1.0,False
pub,temperature,-65,22-08-24-809,sub,22-08-24-811,4,2.0,False
pub,airquality,poor,22-08-25-813,sub,22-08-25-815,4,2.0,False
pub,temperature,43,22-08-25-813,sub,22-08-25-816,4,3.0,False
pub,airquality,smog,22-08-26-820,sub,22-08-26-821,4,1.0,False
pub,temperature,96,22-08-26-820,sub,22-08-26-822,4,2.0,False
pub,airquality,smog,22-08-27-822,sub,22-08-27-823,4,1.0,False
pub,temperature,52,22-08-27-823,sub,22-08-27-824,4,1.0,False
pub,airquality,poor,22-08-28-827,sub,22-08-28-827,4,0.0,False
pub,temperature,49,22-08-28-827,sub,22-08-28-828,4,1.0,False
pub,humidity,41.99588183663485,22-09-58-061,sub,22-09-58-062,6,1.0,False
pub,altitude,15079,22-09-58-061,sub,22-09-58-064,6,3.0,False
pub,location,Europe,22-09-58-062,sub,22-09-58-065,6,3.0,False
pub,light,1100,22-09-58-062,sub,22-09-58-066,6,4.0,False
pub,humidity,94.1885691296866,22-09-59-064,sub,22-09-59-066,6,2.0,False
pub,altitude,930,22-09-59-065,sub,22-09-59-067,6,2.0,False
pub,location,Africa,22-09-59-065,sub,22-09-59-067,6,2.0,False
pub,light,450,22-09-59-065,sub,22-09-59-068,6,3.0,False
pub,humidity,39.28272387946947,22-10-00-069,sub,22-10-00-070,6,1.0,False
pub,altitude,37549,22-10-00-069,sub,22-10-00-071,6,2.0,False
pub,location,Africa,22-10-00-069,sub,22-10-00-072,6,3.0,False
pub,light,800,22-10-00-070,sub,22-10-00-072,6,2.0,False
pub,humidity,27.848545966740385,22-10-01-071,sub,22-10-01-072,6,1.0,False
pub,altitude,11777,22-10-01-071,sub,22-10-01-074,6,3.0,False
pub,location,Asia,22-10-01-071,sub,22-10-01-075,6,4.0,False
pub,light,1100,22-10-01-072,sub,22-10-01-076,6,4.0,False
pub,humidity,98.47728502851726,22-10-02-073,sub,22-10-02-075,6,2.0,False
pub,altitude,35314,22-10-02-074,sub,22-10-02-076,6,2.0,False
pub,location,Europe,22-10-02-074,sub,22-10-02-077,6,3.0,False
pub,light,1100,22-10-02-074,sub,22-10-02-078,6,4.0,False
pub,humidity,82.155779425175,22-10-03-078,sub,22-10-03-080,6,2.0,False
pub,altitude,21993,22-10-03-079,sub,22-10-03-081,6,2.0,False
pub,location,Europe,22-10-03-079,sub,22-10-03-081,6,2.0,False
pub,light,1100,22-10-03-080,sub,22-10-03-082,6,2.0,False
pub,humidity,30.573794614236775,22-10-04-083,sub,22-10-04-085,6,2.0,False
pub,altitude,10464,22-10-04-083,sub,22-10-04-085,6,2.0,False
pub,location,Africa,22-10-04-084,sub,22-10-04-085,6,1.0,False
pub,light,450,22-10-04-084,sub,22-10-04-086,6,2.0,False
pub,humidity,82.13575113303128,22-10-05-087,sub,22-10-05-089,6,2.0,False
pub,altitude,18045,22-10-05-087,sub,22-10-05-090,6,3.0,False
pub,location,Europe,22-10-05-087,sub,22-10-05-091,6,4.0,False
pub,light,1100,22-10-05-088,sub,22-10-05-091,6,3.0,False
pub,humidity,67.70507623046696,22-10-06-091,sub,22-10-06-092,6,1.0,False
pub,altitude,18635,22-10-06-091,sub,22-10-06-093,6,2.0,False
pub,location,Europe,22-10-06-091,sub,22-10-06-093,6,2.0,False
pub,light,1100,22-10-06-092,sub,22-10-06-094,6,2.0,False
pub,humidity,41.49719844296811,22-10-07-094,sub,22-10-07-095,6,1.0,False
pub,altitude,23529,22-10-07-094,sub,22-10-07-096,6,2.0,False
pub,location,Asia,22-10-07-095,sub,22-10-07-097,6,2.0,False
pub,light,450,22-10-07-095,sub,22-10-07-098,6,3.0,False
pub,humidity,35.06993780420478,22-10-08-098,sub,22-10-08-100,6,2.0,False
pub,altitude,14424,22-10-08-098,sub,22-10-08-101,6,3.0,False
pub,location,America,22-10-08-099,sub,22-10-08-102,6,3.0,False
pub,light,800,22-10-08-100,sub,22-10-08-102,6,2.0,False
pub,humidity,19.945548662665345,22-10-09-101,sub,22-10-09-102,6,1.0,False
pub,altitude,21163,22-10-09-101,sub,22-10-09-102,6,1.0,False
pub,location,Europe,22-10-09-102,sub,22-10-09-103,6,1.0,False
pub,light,1600,22-10-09-102,sub,22-10-09-105,6,3.0,False
pub,humidity,86.22219268556988,22-10-10-103,sub,22-10-10-104,6,1.0,False
pub,altitude,26430,22-10-10-104,sub,22-10-10-105,6,1.0,False
pub,location,Asia,22-10-10-104,sub,22-10-10-106,6,2.0,False
pub,light,450,22-10-10-105,sub,22-10-10-107,6,2.0,False
pub,humidity,23.526435742614254,22-10-11-110,sub,22-10-11-112,6,2.0,False
pub,altitude,20735,22-10-11-111,sub,22-10-11-113,6,2.0,False
pub,location,America,22-10-11-111,sub,22-10-11-114,6,3.0,False
pub,light,1600,22-10-11-113,sub,22-10-11-115,6,2.0,False
pub,humidity,68.18825032266479,22-10-12-114,sub,22-10-12-115,6,1.0,False
pub,altitude,39548,22-10-12-114,sub,22-10-12-116,6,2.0,False
pub,location,America,22-10-12-115,sub,22-10-12-117,6,2.0,False
pub,light,450,22-10-12-115,sub,22-10-12-117,6,2.0,False
pub,humidity,81.70718565961064,22-10-13-118,sub,22-10-13-119,6,1.0,False
pub,altitude,13410,22-10-13-119,sub,22-10-13-121,6,2.0,False
pub,location,America,22-10-13-119,sub,22-10-13-121,6,2.0,False
pub,light,450,22-10-13-120,sub,22-10-13-122,6,2.0,False
pub,humidity,29.666240099848842,22-10-14-121,sub,22-10-14-122,6,1.0,False
pub,altitude,5732,22-10-14-121,sub,22-10-14-123,6,2.0,False
pub,location,Australia,22-10-14-121,sub,22-10-14-123,6,2.0,False
pub,light,450,22-10-14-122,sub,22-10-14-124,6,2.0,False
pub,humidity,72.67400701469396,22-10-15-123,sub,22-10-15-124,6,1.0,False
pub,altitude,32606,22-10-15-123,sub,22-10-15-125,6,2.0,False
pub,location,Australia,22-10-15-124,sub,22-10-15-126,6,2.0,False
pub,light,1100,22-10-15-124,sub,22-10-15-126,6,2.0,False
pub,humidity,99.31744227727134,22-10-16-127,sub,22-10-16-128,6,1.0,False
pub,altitude,14173,22-10-16-127,sub,22-10-16-129,6,2.0,False
pub,location,Africa,22-10-16-128,sub,22-10-16-130,6,2.0,False
pub,light,1100,22-10-16-128,sub,22-10-16-130,6,2.0,False
pub,humidity,42.96121002089254,22-10-17-131,sub,22-10-17-132,6,1.0,False
pub,altitude,17109,22-10-17-131,sub,22-10-17-133,6,2.0,False
pub,location,Australia,22-10-17-132,sub,22-10-17-134,6,2.0,False
pub,light,800,22-10-17-132,sub,22-10-17-134,6,2.0,False
pub,humidity,64.2292325610702,22-10-18-135,sub,22-10-18-136,6,1.0,False
pub,altitude,9954,22-10-18-135,sub,22-10-18-137,6,2.0,False
pub,location,America,22-10-18-136,sub,22-10-18-137,6,1.0,False
pub,light,800,22-10-18-136,sub,22-10-18-138,6,2.0,False
pub,humidity,77.42593476269248,22-10-19-140,sub,22-10-19-140,6,0.0,False
pub,altitude,3868,22-10-19-140,sub,22-10-19-142,6,2.0,False
pub,location,Africa,22-10-19-140,sub,22-10-19-142,6,2.0,False
pub,light,1600,22-10-19-141,sub,22-10-19-143,6,2.0,False
pub,humidity,11.320991181007734,22-10-20-144,sub,22-10-20-145,6,1.0,False
pub,altitude,867,22-10-20-144,sub,22-10-20-145,6,1.0,False
pub,location,Asia,22-10-20-144,sub,22-10-20-146,6,2.0,False
pub,light,450,22-10-20-145,sub,22-10-20-147,6,2.0,False
pub,humidity,53.59384496789236,22-10-21-148,sub,22-10-21-149,6,1.0,False
pub,altitude,30014,22-10-21-148,sub,22-10-21-150,6,2.0,False
pub,location,America,22-10-21-149,sub,22-10-21-151,6,2.0,False
pub,light,1100,22-10-21-149,sub,22-10-21-152,6,3.0,False
pub,humidity,48.929113821419016,22-10-22-152,sub,22-10-22-153,6,1.0,False
pub,altitude,6889,22-10-22-153,sub,22-10-22-154,6,1.0,False
pub,location,Europe,22-10-22-153,sub,22-10-22-155,6,2.0,False
pub,light,1100,22-10-22-153,sub,22-10-22-155,6,2.0,False
pub,humidity,32.36393846362273,22-10-23-155,sub,22-10-23-156,6,1.0,False
pub,altitude,39815,22-10-23-155,sub,22-10-23-158,6,3.0,False
pub,location,Australia,22-10-23-156,sub,22-10-23-159,6,3.0,False
pub,light,800,22-10-23-157,sub,22-10-23-159,6,2.0,False
pub,humidity,29.782218998832107,22-10-24-162,sub,22-10-24-162,6,0.0,False
pub,altitude,16396,22-10-24-162,sub,22-10-24-163,6,1.0,False
pub,location,Australia,22-10-24-162,sub,22-10-24-164,6,2.0,False
pub,light,1100,22-10-24-163,sub,22-10-24-165,6,2.0,False
pub,humidity,26.713304840681875,22-10-25-165,sub,22-10-25-166,6,1.0,False
pub,altitude,6792,22-10-25-165,sub,22-10-25-166,6,1.0,False
pub,location,Australia,22-10-25-165,sub,22-10-25-167,6,2.0,False
pub,light,1100,22-10-25-166,sub,22-10-25-168,6,2.0,False
pub,pressure,1052,22-19-48-160,sub,22-19-48-161,5,1.0,False
pub,location,Asia,22-19-48-160,sub,22-19-48-163,5,3.0,False
pub,altitude,36863,22-19-48-161,sub,22-19-48-163,5,2.0,False
pub,light,450,22-19-48-161,sub,22-19-48-165,5,4.0,False
pub,pressure,921,22-19-49-162,sub,22-19-49-163,5,1.0,False
pub,location,Asia,22-19-49-162,sub,22-19-49-165,5,3.0,False
pub,altitude,18768,22-19-49-163,sub,22-19-49-167,5,4.0,False
pub,light,1100,22-19-49-163,sub,22-19-49-169,5,6.0,False
pub,pressure,881,22-19-50-164,sub,22-19-50-167,5,3.0,False
pub,location,Asia,22-19-50-166,sub,22-19-50-168,5,2.0,False
pub,altitude,22222,22-19-50-167,sub,22-19-50-169,5,2.0,False
pub,light,450,22-19-50-167,sub,22-19-50-170,5,3.0,False
pub,pressure,1050,22-19-51-169,sub,22-19-51-170,5,1.0,False
pub,location,Australia,22-19-51-169,sub,22-19-51-170,5,1.0,False
pub,altitude,20478,22-19-51-170,sub,22-19-51-171,5,1.0,False
pub,light,1100,22-19-51-170,sub,22-19-51-171,5,1.0,False
pub,pressure,913,22-19-52-172,sub,22-19-52-172,5,0.0,False
pub,location,Europe,22-19-52-172,sub,22-19-52-173,5,1.0,False
pub,altitude,6260,22-19-52-172,sub,22-19-52-174,5,2.0,False
pub,light,1100,22-19-52-172,sub,22-19-52-175,5,3.0,False
pub,pressure,887,22-19-53-175,sub,22-19-53-177,5,2.0,False
pub,location,America,22-19-53-176,sub,22-19-53-177,5,1.0,False
pub,altitude,36815,22-19-53-176,sub,22-19-53-178,5,2.0,False
pub,light,1100,22-19-53-176,sub,22-19-53-178,5,2.0,False
pub,pressure,1062,22-19-54-178,sub,22-19-54-179,5,1.0,False
pub,location,America,22-19-54-179,sub,22-19-54-180,5,1.0,False
pub,altitude,9263,22-19-54-179,sub,22-19-54-181,5,2.0,False
pub,light,1100,22-19-54-179,sub,22-19-54-182,5,3.0,False
pub,pressure,1024,22-19-55-181,sub,22-19-55-182,5,1.0,False
pub,location,Europe,22-19-55-181,sub,22-19-55-182,5,1.0,False
pub,altitude,13003,22-19-55-181,sub,22-19-55-183,5,2.0,False
pub,light,800,22-19-55-182,sub,22-19-55-183,5,1.0,False
pub,pressure,1031,22-19-56-183,sub,22-19-56-184,5,1.0,False
pub,location,Australia,22-19-56-183,sub,22-19-56-185,5,2.0,False
pub,altitude,27349,22-19-56-184,sub,22-19-56-185,5,1.0,False
pub,light,1100,22-19-56-184,sub,22-19-56-186,5,2.0,False
pub,location,Australia,22-20-25-247,sub,22-20-25-248,2,1.0,False
pub,temperature,-54,22-20-25-248,sub,22-20-25-250,2,2.0,False
pub,location,America,22-20-26-253,sub,22-20-26-254,2,1.0,False
pub,temperature,30,22-20-26-254,sub,22-20-26-255,2,1.0,False
pub,location,America,22-20-27-257,sub,22-20-27-258,2,1.0,False
pub,temperature,23,22-20-27-258,sub,22-20-27-259,2,1.0,False
pub,location,America,22-20-28-259,sub,22-20-28-260,2,1.0,False
pub,temperature,-30,22-20-28-260,sub,22-20-28-261,2,1.0,False
pub,location,Asia,22-20-29-263,sub,22-20-29-265,2,2.0,False
pub,temperature,-2,22-20-29-265,sub,22-20-29-267,2,2.0,False
pub,location,Africa,22-20-30-268,sub,22-20-30-269,2,1.0,False
pub,temperature,-81,22-20-30-269,sub,22-20-30-270,2,1.0,False
pub,location,Europe,22-20-31-273,sub,22-20-31-274,2,1.0,False
pub,temperature,48,22-20-31-274,sub,22-20-31-274,2,0.0,False
pub,location,Australia,22-20-32-278,sub,22-20-32-278,2,0.0,False
pub,temperature,-35,22-20-32-278,sub,22-20-32-279,2,1.0,False
pub,location,Africa,22-20-33-283,sub,22-20-33-284,2,1.0,False
pub,temperature,-39,22-20-33-284,sub,22-20-33-285,2,1.0,False
pub,location,Africa,22-20-34-288,sub,22-20-34-289,2,1.0,False
pub,temperature,-69,22-20-34-289,sub,22-20-34-289,2,0.0,False
pub,location,America,22-20-35-291,sub,22-20-35-292,2,1.0,False
pub,temperature,35,22-20-35-292,sub,22-20-35-293,2,1.0,False
pub,location,Europe,22-20-36-298,sub,22-20-36-299,2,1.0,False
pub,temperature,-76,22-20-36-299,sub,22-20-36-301,2,2.0,False
pub,location,Australia,22-20-37-300,sub,22-20-37-301,2,1.0,False
pub,temperature,-1,22-20-37-301,sub,22-20-37-302,2,1.0,False
